CODGEO;POP18;Lits marchands 2018 (hors PtoP);Lits touristiques 2021 inc. PtoP;P18_RSECOCC;Lits marchands 2015 (hors PtoP);P15_RSECOCC;LIBGEO
33399;296;0;58.5925925925926;8.51851851851852;0;6.0;Saint-Félix-de-Foncaude
33400;349;0;225.811320754717;31.9622641509434;0;27.1238532110092;Saint-Ferme
33401;152;0;18.0;2.0;0;3.08955223880597;Sainte-Florence
33402;2607;68;471.024300052826;67.6048600105652;68;66.1813195127037;Sainte-Foy-la-Grande
33403;129;0;30.904761904761894;1.38095238095238;0;1.0;Sainte-Foy-la-Longue
33404;191;0;140.4444444444445;16.8888888888889;0;12.0;Sainte-Gemme
33405;497;0;42.0;6.0;0;6.05020920502092;Saint-Genès-de-Blaye
33406;393;0;130.05163476874;14.210326953748;0;13.0;Saint-Genès-de-Castillon
33407;839;0;25.80781758957655;2.36156351791531;0;2.0;Saint-Genès-de-Fronsac
33408;404;0;48.3146853146853;3.06293706293706;0;2.05594405594406;Saint-Genès-de-Lombaud
33409;88;0;9.58333333333335;1.91666666666667;0;0.0;Saint-Genis-du-Bois
33411;163;0;19.5337714494341;2.50675428988682;0;7.0;Saint-Germain-de-Grave
33412;1266;0;514.8280542986424;83.5656108597285;0;75.7709440931221;Saint-Germain-d'Esteuil
33413;2222;0;150.23848515864898;11.2476970317298;0;10.2586250062591;Saint-Germain-du-Puch
33414;393;0;65.47337278106511;8.09467455621302;0;6.55262686031917;Saint-Germain-de-la-Rivière
33415;1912;0;151.99518613607185;4.99903722721437;0;6.0;Saint-Gervais
33416;962;0;97.1797040169135;17.0359408033827;0;15.4612952437194;Saint-Girons-d'Aiguevives
33417;2870;0;174.0;11.0;0;16.7148288973384;Sainte-Hélène
33418;384;0;88.0;16.0;0;20.1552878179384;Saint-Hilaire-de-la-Noaille
33419;78;0;15.0;3.0;0;2.95555555555556;Saint-Hilaire-du-Bois
33420;132;0;64.0;3.0;0;2.0;Saint-Hippolyte
33421;457;0;142.25;12.25;0;10.2887237844447;Saint-Jean-de-Blaignac
33422;8836;814;2135.60080043073;222.320160086146;720;193.247544204322;Saint-Jean-d'Illac
33423;603;0;112.63250424533;22.126500849066;0;31.5234042553191;Saint-Julien-Beychevelle
33424;4853;224;732.404770972984;68.8809541945968;224;64.0077696526508;Saint-Laurent-Médoc
33425;1489;0;63.39087947882735;8.07817589576547;0;6.88174556789402;Saint-Laurent-d'Arce
33426;258;0;158.668508287293;11.9337016574586;0;13.2444444444444;Saint-Laurent-des-Combes
33427;252;0;45.0;9.0;0;4.12903225806452;Saint-Laurent-du-Bois
33428;88;0;18.0;0.0;0;1.0;Saint-Laurent-du-Plan
33429;337;0;89.6846153846155;17.1369230769231;0;12.0769230769231;Saint-Léger-de-Balson
33431;344;0;53.0;5.0;0;5.73141486810552;Saint-Léon
33432;233;0;37.0;7.0;0;6.24444444444444;Saint-Loubert
33433;9876;40;439.711693548387;37.5423387096774;40;33.8971753729696;Saint-Loubès
33434;2164;0;53.0;6.0;0;10.625;Saint-Louis-de-Montferrand
33435;2174;24;296.3308687615525;36.2661737523105;24;36.4439587649705;Saint-Macaire
33436;1030;0;117.013667425968;17.2027334851936;0;15.8399663903566;Saint-Magne
33437;2022;0;241.6084812623275;23.5216962524655;0;21.4184896980375;Saint-Magne-de-Castillon
33438;1993;0;59.0;11.0;0;13.6333333333333;Saint-Maixant
33439;1630;6;46.4047976011994;6.08095952023988;6;5.63143631436314;Saint-Mariens
33440;246;0;25.0;5.0;0;1.03478260869565;Saint-Martial
33441;1248;22;132.0;19.0;22;11.0186440677966;Saint-Martin-Lacaussade
33442;549;0;108.576131687243;14.1152263374486;0;13.5638138138138;Saint-Martin-de-Laye
33443;152;0;62.6212121212121;4.92424242424242;0;11.8604651162791;Saint-Martin-de-Lerm
33444;585;0;35.0;7.0;0;5.15094339622642;Saint-Martin-de-Sescas
33445;870;0;59.4117350793251;8.08234701586502;0;8.0;Saint-Martin-du-Bois
33446;176;0;87.6576576576575;12.5315315315315;0;15.0;Saint-Martin-du-Puy
33447;2407;107;426.873950738711;50.1747901477422;107;45.1391035548686;Saint-Médard-de-Guizières
33448;3079;20;131.76706827309235;6.15341365461847;20;20.0;Saint-Médard-d'Eyrans
33449;32052;206;1532.53830324248;103.507660648496;190;85.6710770265156;Saint-Médard-en-Jalles
33450;246;0;157.0;29.0;0;32.8590604026846;Saint-Michel-de-Castelnau
33451;531;0;66.17045454545455;3.03409090909091;0;3.21993355481728;Saint-Michel-de-Fronsac
33452;827;0;18.0;2.0;0;4.55776892430279;Saint-Michel-de-Rieufret
33453;232;0;48.53271028037385;4.90654205607477;0;5.0;Saint-Michel-de-Lapujade
33454;1739;0;126.5416036308625;12.5083207261725;0;10.2219095042217;Saint-Morillon
33456;509;150;260.0;15.0;150;25.4048582995951;Saint-Palais
33457;599;0;38.9047619047619;5.78095238095238;0;5.0;Saint-Pardon-de-Conques
33458;973;0;168.2001068771325;23.2400213754265;0;31.2599580712788;Saint-Paul
33459;193;0;34.0;1.0;0;9.12328767123287;Saint-Pey-d'Armens
33460;628;20;220.15502691692097;22.8310053833842;20;22.0;Saint-Pey-de-Castets
33461;379;0;161.451350505788;21.6902701011576;0;12.0538116591928;Saint-Philippe-d'Aiguille
33462;493;0;80.3971631205675;12.8794326241135;0;10.0;Saint-Philippe-du-Seignal
33463;1332;0;103.0;11.0;0;9.19325153374233;Saint-Pierre-d'Aurillac
33464;304;0;76.1451612903225;10.6290322580645;0;12.15;Saint-Pierre-de-Bat
33465;1234;0;77.6893424036281;7.33786848072562;0;4.01587301587302;Saint-Pierre-de-Mons
33466;2531;0;104.768319102842;15.7536638205684;0;25.0;Saint-Quentin-de-Baron
33467;243;0;256.0;29.0;0;31.1236517218973;Saint-Quentin-de-Caplong
33468;455;32;188.0252525252525;23.0050505050505;32;17.0;Sainte-Radegonde
33470;896;0;113.511811023622;13.1023622047244;0;13.4277505594871;Saint-Romain-la-Virvée
33471;1320;0;172.2139780062485;29.8427956012497;0;19.0;Saint-Sauveur
33472;360;0;4.0;0.0;0;1.0;Saint-Sauveur-de-Puynormand
33473;3259;0;237.0;32.0;0;24.1297653958944;Saint-Savin
33474;3240;0;195.6980428704565;15.5396085740913;0;11.5259545707915;Saint-Selve
33475;412;0;28.0140819642535;5.6028163928507;0;6.06282722513089;Saint-Seurin-de-Bourg
33476;720;0;308.0;53.0;0;56.6263982102908;Saint-Seurin-de-Cadourne
33477;787;0;102.3177966101695;15.0635593220339;16;13.9182767044193;Saint-Seurin-de-Cursac
33478;3168;0;152.9511160025275;23.5902232005055;0;32.0;Saint-Seurin-sur-l'Isle
33479;256;0;47.0;4.0;0;1.04210526315789;Saint-Sève
33480;1360;0;213.8921832884095;15.9784366576819;0;15.6021654191969;Saint-Sulpice-de-Faleyrens
33481;233;0;57.0;7.0;0;12.2086956521739;Saint-Sulpice-de-Guilleragues
33482;241;0;43.97435897435895;8.79487179487179;0;5.0;Saint-Sulpice-de-Pommiers
33483;4708;0;407.0;33.0;0;20.3898050974513;Saint-Sulpice-et-Cameyrac
33484;1866;240;783.3488425205;101.6697685041;225;104.0;Saint-Symphorien
33485;1928;81;486.6733067729085;48.3346613545817;81;43.1954614420476;Sainte-Terre
33486;352;0;39.0;6.0;0;3.03726708074534;Saint-Trojan
33487;1010;0;51.28735632183905;5.05747126436781;0;4.46236559139785;Saint-Vincent-de-Paul
33488;386;26;155.71284851968952;17.1425697039379;26;13.0;Saint-Vincent-de-Pertignas
33489;359;0;51.0;7.0;0;4.23393939393939;Saint-Vivien-de-Blaye
33490;1813;252;2142.0;304.0;120;312.520816967793;Saint-Vivien-de-Médoc
33491;380;0;194.68125;22.53625;0;21.315;Saint-Vivien-de-Monségur
33492;2421;0;69.84615384615401;11.1692307692308;0;10.9378088603298;Saint-Yzan-de-Soudiac
33493;389;0;231.393442622951;33.2786885245902;0;19.0;Saint-Yzans-de-Médoc
33494;1141;0;77.09785202863961;4.21957040572792;0;4.57944284341979;Salaunes
33496;2599;0;169.122425519686;11.6244851039372;0;15.0474183350896;Sallebœuf
33498;7352;1360;3034.1885143570557;206.837702871411;1360;202.907074918634;Salles
33499;357;0;142.382978723404;21.2765957446808;0;14.0;Les Salles-de-Castillon
33500;431;0;89.8653846153845;12.1730769230769;0;11.1121316494451;Samonac
33501;3212;0;154.825256044768;15.9650512089536;0;19.0;Saucats
33502;485;0;79.564351506099;13.9128703012198;0;19.7378640776699;Saugon
33503;534;0;120.0;18.0;0;12.0971659919028;Saumos
33504;805;34;190.0;22.0;18;16.4795640326975;Sauternes
33505;1574;0;87.02898550724649;10.2057971014493;0;7.0;La Sauve
33506;1842;32;348.05583993642347;46.4111679872847;30;38.0;Sauveterre-de-Guyenne
33507;338;0;38.1685393258427;6.03370786516854;0;6.88470588235294;Sauviac
33508;643;0;68.87050359712251;11.1741007194245;0;7.05035971223022;Savignac
33509;509;0;56.0;7.0;0;6.8720901126408;Savignac-de-l'Isle
33510;215;0;13.0;1.0;0;1.03296703296703;Semens
33511;343;0;53.25;8.25;0;8.12362030905077;Sendets
33512;379;0;90.9294291401785;11.5858858280357;0;10.0;Sigalens
33513;123;0;65.7246376811595;10.1449275362319;0;12.0;Sillas
33514;2844;11621;30979.9140625;3466.1828125;12389;3398.41136395425;Soulac-sur-Mer
33515;438;0;73.521327014218;11.1042654028436;0;9.53700803841738;Soulignac
33516;199;0;50.7549019607843;4.95098039215686;0;4.38571428571429;Soussac
33517;1659;0;117.8046132971505;19.3609226594301;0;17.3055636658557;Soussans
33518;1106;0;175.117231638418;22.8234463276836;0;25.2118644067797;Tabanac
33519;10263;0;529.3197804555195;45.0639560911039;0;12.3148602256008;Le Taillan-Médoc
33520;292;0;141.0;23.0;0;23.2948717948718;Taillecavat
33521;760;63;1058.41353383459;174.082706766918;76;165.521929824561;Talais
33522;43670;829;6357.728186834325;820.545637366865;483;450.650599554922;Talence
33523;2090;0;132.8060848043335;22.9612169608667;0;25.0;Targon
33524;338;0;12.039682539682548;1.00793650793651;0;0.858465608465608;Tarnès
33525;1308;0;149.5467511885895;23.1093502377179;0;21.0572840615523;Tauriac
33526;136;0;67.829268292683;10.3658536585366;0;9.47751322751323;Tayac
33527;8378;1428;3978.0415009789904;248.808300195798;1347;303.0;Le Teich
33528;631;0;79.96396396396395;5.79279279279279;0;10.0;Le Temple
33529;26626;9303;43272.5985076285;4845.7197015257;9435;3898.01630500198;La Teste-de-Buch
33530;891;45;162.54123711340205;7.10824742268041;0;7.71432271432271;Teuillac
33531;345;0;24.27027027027025;1.05405405405405;0;0.985034013605442;Tizac-de-Curton
33532;483;0;93.64935064935052;15.1298701298701;0;11.5092165898618;Tizac-de-Lapouyade
33533;2758;0;93.0;17.0;0;15.1641414141414;Toulenne
33534;816;0;100.2290076335878;6.04580152671756;0;5.81305398871878;Le Tourne
33535;4872;196;480.1759211209135;12.6351842241827;64;11.8874813710879;Tresses
33536;273;0;71.282131661442;13.0564263322884;0;10.2586206896552;Le Tuzan
33537;460;0;281.0;46.0;0;42.15;Uzeste
33538;553;0;237.9987351409765;41.7997470281953;0;50.099358974359;Valeyrac
33539;4105;0;227.0;21.0;0;20.9278350515464;Vayres
33540;2464;16672;33772.36159600995;2864.67231920199;15108;2773.25529930555;Vendays-Montalivet
33541;1020;1731;3814.396508728181;268.279301745636;1641;262.882659679567;Vensac
33542;945;0;55.0391644908616;1.00783289817232;0;0.937728937728938;Vérac
33543;1035;34;111.9077894736842;8.78155789473684;34;15.2842105263157;Verdelais
33544;1342;3124;9535.94298921415;1214.58859784283;2937;1186.08180958732;Le Verdon-sur-Mer
33545;1322;10;228.22955116888696;34.6459102337774;0;40.2653399668325;Vertheuil
33546;512;0;58.0451695935567;5.20903391871134;0;3.95366795366795;Vignonet
33547;1114;168;602.2185842513261;76.6437168502652;190;54.7993421052632;Villandraut
33548;1280;0;152.78042614662348;12.3560852293247;0;14.1794871794872;Villegouge
33549;337;0;88.5354635681433;4.70709271362866;0;3.0;Villenave-de-Rions
33550;35480;880;2618.354046154365;197.470809230873;886;92.8456453927433;Villenave-d'Ornon
33551;402;0;87.0;6.0;0;6.08823529411765;Villeneuve
33552;1090;0;34.67201091591335;4.13440218318267;0;9.13968957871397;Virelade
33553;1107;0;51.0;4.0;0;5.12853470437018;Virsac
33554;2841;90;274.4883720930235;16.2976744186047;90;12.6568491337411;Yvrac
33555;4939;0;223.36767450541248;17.0735349010825;0;11.0;Marcheprime
34001;1773;0;487.3310589774745;76.4662117954949;105;79.232077764277;Abeilhan
34002;1266;0;354.0;51.0;0;45.9946428571428;Adissan
34003;29484;35829;221759.34860083653;33526.0697201673;34754;33193.0739332757;Agde
34004;246;0;300.0;41.0;0;45.9326424870466;Agel
34005;284;0;149.8504273504275;22.9700854700855;0;18.0;Agonès
34006;276;0;390.455399061033;62.2910798122066;0;54.2719883444521;Aigne
34007;474;0;575.0;104.0;0;102.212389380531;Aigues-Vives
34008;613;522;1080.0;93.0;309;97.5;Les Aires
34009;1773;105;732.707225357644;94.5414450715288;105;67.016501650165;Alignan-du-Vent
34010;2954;354;1205.0;115.0;291;167.477436232832;Aniane
34011;120;0;114.957922419461;21.7915844838922;0;26.6666666666667;Arboras
34012;1018;14;370.394209543216;28.8788419086432;14;57.112582781457;Argelliers
34013;1683;0;715.113924050635;100.822784810127;0;99.4557158712541;Aspiran
34014;1548;0;420.1673944687045;23.0334788937409;0;21.0501333567807;Assas
34015;164;0;266.0;46.0;0;42.3218052489576;Assignan
34016;546;0;253.272384865605;31.854476973121;0;33.625;Aumelas
34017;504;0;355.30989342380303;44.4619786847606;0;40.0;Aumes
34018;927;0;916.552845528455;140.910569105691;0;154.778552920072;Autignac
34019;288;469;2681.508771929825;389.701754385965;465;386.156769596199;Avène
34020;375;219;644.735688893319;71.3471377786638;0;77.7531645569621;Azillanet
34021;302;0;422.3185840707965;75.6637168141593;0;76.0995475113122;Babeau-Bouldoux
34022;7809;344;1203.1433940176;97.42867880352;408;107.0;Baillargues
34023;6957;5025;27180.5753679782;4061.31507359564;5044;3981.0;Balaruc-les-Bains
34024;2672;520;1168.10460251046;109.820920502092;424;100.773667888681;Balaruc-le-Vieux
34025;2158;0;315.4474929044465;57.2894985808893;0;52.3863098716985;Bassan
34026;223;0;345.3093922651935;52.8618784530387;0;52.7854943187852;Beaufort
34027;2104;0;221.0;22.0;0;13.8511904761905;Beaulieu
34028;6002;104;2027.929211892405;335.985842378481;104;312.716467929234;Bédarieux
34029;668;0;366.258620689655;56.451724137931;0;45.2020043845913;Bélarga
34030;207;0;502.16014131819753;80.0320282636395;0;81.0;Berlou
34031;5193;405;2901.71761559037;425.343523118074;405;389.931735994914;Bessan
34032;78823;2063;15352.1410011295;2024.8282002259;2904;1557.89003773167;Béziers
34033;2070;333;706.881691408007;28.1763382816014;384;26.0;Boisseron
34034;40;0;136.0;22.0;0;21.0;Boisset
34035;1040;0;270.0;31.0;0;28.8125;La Boissière
34036;1377;334;1106.0;109.0;292;125.398328690808;Le Bosc
34037;3443;66;345.121387283237;45.6242774566474;44;38.4392113910187;Boujan-sur-Libron
34038;1609;0;609.0;109.0;0;188.252595155709;Le Bousquet-d'Orb
34039;1674;224;1670.574199806015;222.714839961203;224;207.232858881685;Bouzigues
34040;54;0;71.0;13.0;0;14.9259259259259;Brenas
34041;928;0;108.0;18.0;0;10.8588957055215;Brignac
34042;623;891;1809.233704676505;170.646740935301;966;180.467213114754;Brissac
34043;355;0;146.0;9.0;0;7.80769230769231;Buzignargues
34044;348;0;609.760338345865;101.952067669173;0;99.1052631578948;Cabrerolles
34045;516;0;441.2449799196785;73.2489959839357;0;81.0;Cabrières
34046;49;0;517.943548387095;103.588709677419;0;98.2384615384615;Cambon-et-Salvergues
34047;699;0;302.0;36.0;0;50.5813953488372;Campagnan
34048;318;0;67.5424836601307;6.90849673202614;0;5.03472222222222;Campagne
34049;236;0;359.157894736842;64.6315789473684;0;80.0;Camplong
34050;1821;0;120.0;2.0;0;22.5645695364239;Candillargues
34051;3540;384;959.1979030144164;61.6395806028833;330;58.2591938634277;Canet
34052;3332;159;1538.0;202.0;195;153.448430493273;Capestang
34053;131;0;74.392405063291;11.2784810126582;0;10.1117370892019;Carlencas-et-Levas
34054;104;0;206.9199512393335;39.3839902478667;0;43.0;Cassagnoles
34055;214;0;580.0;109.0;0;106.0;Castanet-le-Haut
34056;1213;657;2083.7150997151;303.94301994302;657;248.949788080251;Castelnau-de-Guers
34057;22202;142;2593.573694342775;268.914738868555;142;176.842348498049;Castelnau-le-Lez
34058;6352;934;2484.0;198.0;1052;195.225019069413;Castries
34059;316;0;500.677559912854;92.3355119825708;0;83.0;La Caunette
34060;399;10;400.18;72.036;10;73.0907530572838;Causse-de-la-Selle
34061;621;0;708.925968992245;114.585193798449;0;143.0;Causses-et-Veyran
34062;142;0;183.00162337662348;29.8003246753247;0;27.9642857142857;Caussiniojouls
34063;2593;0;961.56241426612;142.112482853224;0;137.491331442012;Caux
34064;465;161;843.771133452295;104.154226690459;161;100.0;Le Caylar
34065;615;0;423.073207264557;69.8146414529114;0;42.5137614678899;Cazedarnes
34066;203;0;139.247311827957;21.8494623655914;0;22.0;Cazevieille
34067;1567;22;599.2601732085835;88.2520346417167;22;98.0051813471502;Cazilhac
34068;419;0;326.0;48.0;0;51.99609375;Cazouls-d'Hérault
34069;5117;14;1517.699069630725;246.339813926145;18;154.212697128993;Cazouls-lès-Béziers
34070;633;0;312.17768007965;37.43553601593;0;33.0;Cébazan
34071;331;0;1986.92405063291;283.784810126582;610;275.925170068028;Ceilhes-et-Rocozels
34072;31;957;265.0;0.0;957;1.0;Celles
34073;2614;0;272.0487507617305;36.0097501523461;0;57.0;Cers
34074;2361;144;1881.519701028465;285.103940205693;144;325.0;Cessenon-sur-Orb
34075;413;78;707.1807654872325;87.8361530974465;78;91.0;Cesseras
34076;1408;0;270.7601122281975;35.5520224456395;0;47.5384615384615;Ceyras
34077;5532;852;1322.492414390984;46.4984828781968;804;71.9319737191903;Clapiers
34078;1653;0;303.1870397643595;35.6374079528719;0;48.1678939617084;Claret
34079;9122;1298;2807.0;237.0;1366;227.605011679762;Clermont-l'Hérault
34080;495;0;690.0;110.0;0;104.724035608309;Colombières-sur-Orb
34081;2626;638;1857.720983765295;196.144196753059;658;175.022381378693;Colombiers
34082;1652;0;179.462193823216;16.8924387646432;0;15.0;Combaillaux
34083;332;0;464.366737524041;77.6733475048082;0;75.0;Combes
34084;1752;0;155.897867564534;20.1795735129068;0;19.9383209744891;Corneilhan
34085;361;0;148.15789473684202;22.2315789473684;0;21.3531323877069;Coulobres
34086;625;0;824.50563935317;138.301127870634;0;172.0;Courniou
34087;3461;0;374.45;39.69;0;33.416955122366;Cournonsec
34088;6346;0;574.0;49.0;0;83.1180366186209;Cournonterral
34089;1362;0;723.47977228682;103.295954457364;90;76.0546875;Creissan
34090;9449;0;754.881607577115;50.776321515423;0;29.0;Le Crès
34091;55;0;208.222222222222;40.4444444444444;0;36.0;Le Cros
34092;994;0;712.291338582675;123.258267716535;0;94.296062992126;Cruzy
34093;152;0;511.5109395109395;79.9021879021879;0;53.3581081081081;Dio-et-Valquières
34094;1094;0;220.6789555224645;26.5357911044929;0;29.0;Espondeilhan
34095;7266;1666;3539.785100286535;250.957020057307;1668;229.244951705288;Fabrègues
34096;539;0;710.54779717373;124.509559434746;0;136.004987531172;Faugères
34097;486;0;626.3526170798896;98.8705234159779;0;94.0194418795527;Félines-Minervois
34098;165;0;586.979703356755;108.395940671351;0;109.0;Ferrals-les-Montagnes
34099;50;18;189.818181818182;16.3636363636364;18;14.0;Ferrières-les-Verreries
34100;62;0;235.0;35.0;0;34.4238683127572;Ferrières-Poussarou
34101;5129;195;2323.0;369.0;195;278.904555314534;Florensac
34102;356;0;142.0;12.0;0;13.6594427244583;Fontanès
34103;1058;450;1204.4981217936352;102.499624358727;408;138.0;Fontès
34104;116;159;291.81524122807;26.563048245614;159;26.5263157894737;Fos
34105;251;0;202.4285714285715;34.4857142857143;0;33.5241579558653;Fouzilhon
34106;182;0;162.1801242236025;22.2360248447205;0;33.0;Fozières
34107;344;224;1494.001637692115;251.800327538423;224;254.338624338624;Fraisse-sur-Agout
34108;22955;1812;19695.9063231275;3164.5812646255;1862;3054.47025484976;Frontignan
34109;859;0;607.0;99.0;0;101.282051282051;Gabian
34110;760;0;208.0;21.0;0;16.2105263157895;Galargues
34111;4128;44;842.6430131004349;129.328602620087;44;125.614814420542;Ganges
34112;195;0;45.8130081300813;5.16260162601626;0;3.0;Garrigues
34113;6529;16;400.86647015475296;43.5732940309506;16;54.0;Gigean
34114;6447;429;1160.355466358706;76.8710932717412;429;82.8682000730194;Gignac
34115;123;0;538.2759381898454;88.0551876379691;0;86.0;Gorniès
34116;8700;84;913.084656084656;79.2169312169312;84;73.8064711753613;Grabels
34117;641;24;911.527301092045;162.505460218409;24;127.0;Graissessac
34118;517;0;69.0;7.0;0;10.049504950495;Guzargues
34119;1548;32;407.0;52.0;32;87.6048298572997;Hérépian
34120;6902;0;342.86178141449955;27.1723562828999;0;23.7803721269609;Jacou
34121;313;0;516.6666171224731;97.1333234244946;0;96.0;Joncels
34122;509;0;193.103242727706;31.6206485455412;0;20.0;Jonquières
34123;11465;796;2093.410615832375;131.682123166475;598;207.681528662421;Juvignac
34124;327;0;209.4038172170745;28.6807634434149;0;42.2295081967213;Lacoste
34125;115;0;131.42465753424648;21.6849315068493;0;23.0;Lagamas
34126;2525;595;6917.653846153849;1048.73076923077;745;934.039620957006;Lamalou-les-Bains
34127;3149;246;658.714432460195;44.542886492039;240;39.1909090909091;Lansargues
34128;1660;201;747.8941684665225;87.5788336933045;201;87.4183768115942;Laroque
34129;16928;5065;8378.54516021736;284.909032043472;5133;227.865168477531;Lattes
34130;1766;330;1241.0;146.0;330;191.030023094688;Laurens
34131;631;40;194.1072796934865;10.4214559386973;40;10.2835648148148;Lauret
34132;208;0;398.0;69.0;0;73.8248587570621;Lauroux
34133;59;0;74.3333333333335;12.6666666666667;0;16.0;Lavalette
34134;3335;0;255.2858279349925;25.0571655869985;0;21.4184566428003;Lavérune
34135;3332;0;922.8597097158852;124.371941943177;0;123.0;Lespignan
34136;1585;0;408.6186770428015;62.7237354085603;0;57.1057182705718;Lézignan-la-Cèbe
34137;154;0;300.00749559082897;45.6014991181658;0;37.0;Liausson
34138;343;0;227.5141242937855;39.5028248587571;0;40.8037098560354;Lieuran-Cabrières
34139;1431;0;183.7387387387385;23.7477477477477;0;17.0;Lieuran-lès-Béziers
34140;3294;88;293.829521829522;28.3659043659044;88;28.0572227021881;Lignan-sur-Orb
34141;529;0;902.0;160.0;0;140.478723404255;La Livinière
34142;7703;429;2144.41916279417;136.083832558834;429;200.752201257862;Lodève
34143;2214;306;1417.19094611529;182.838189223058;300;191.0;Loupian
34144;676;149;1136.141361256545;180.628272251309;44;179.473310936917;Lunas
34145;26522;1962;3764.4982229605903;170.299644592118;1955;205.650449080945;Lunel
34146;4227;0;274.36525877453903;21.2730517549078;32;16.858935559159;Lunel-Viel
34147;3422;0;1512.690115221345;239.738023044269;0;224.66342890343;Magalas
34148;4597;0;595.7544204322201;84.950884086444;0;75.6054011962159;Maraussan
34149;712;24;398.581395348837;59.1162790697674;24;62.0;Margon
34150;7889;11192;47141.0;6312.0;11595;6089.62064740121;Marseillan
34151;6399;0;1939.6079929474;323.52159858948;0;289.353020405232;Marsillargues
34152;681;0;168.4899387576555;26.0979877515311;0;20.0;Mas-de-Londres
34153;2042;0;221.7366628830875;18.3473325766175;0;18.197489539749;Les Matelles
34154;16931;2476;24614.59431051095;3800.11886210219;2452;3660.66039639746;Mauguio
34155;2223;0;299.4030174199595;41.8806034839919;0;49.0;Maureilhan
34156;47;0;162.5365853658535;29.7073170731707;0;27.1290322580645;Mérifons
34157;12177;1188;7971.417782455001;1100.883556491;1085;920.067017299867;Mèze
34158;113;0;367.781328847771;51.9562657695542;0;49.3983739837398;Minerve
34159;3331;0;433.8886679920475;57.3777335984095;0;52.5037881283352;Mireval
34160;620;495;1840.238834137135;222.847766827427;511;210.0;Mons
34161;4012;0;415.489921612542;54.0979843225084;0;47.261362597165;Montady
34162;4389;942;2427.75978316915;164.35195663383;687;168.0;Montagnac
34163;3950;0;246.57894736842104;4.11578947368421;0;2.97242874845105;Montarnaud
34164;1018;0;187.7633410672855;19.3526682134571;0;15.6682921873412;Montaud
34165;2987;0;361.0;42.0;0;53.1818181818182;Montbazin
34166;2914;480;1442.0;132.0;480;132.527696793003;Montblanc
34167;257;0;67.42531876138435;7.28506375227687;0;15.1229508196721;Montels
34168;73;0;107.40625;18.28125;0;17.1161290322581;Montesquieu
34169;4000;112;586.325722687077;35.8651445374154;112;40.753064798599;Montferrier-sur-Lez
34170;216;0;612.2169811320755;94.4433962264151;0;87.0969410706253;Montouliers
34171;166;111;340.0;34.0;111;28.976800976801;Montoulieu
34172;293410;8728;66669.13529472405;7249.62705894481;8378;5612.07992166269;Montpellier
34173;1371;0;642.0;103.0;0;94.25;Montpeyroux
34174;898;26;226.009143807149;22.6018287614298;26;24.2394014962594;Moulès-et-Baucels
34175;204;64;236.0;25.0;36;20.7016338372271;Mourèze
34176;2651;0;381.0;35.0;0;14.1007194244604;Mudaison
34177;325;0;35.0;3.0;0;6.27906976744186;Murles
34178;3155;0;1008.199878861295;102.039975772259;0;99.272510415545;Murviel-lès-Béziers
34179;1903;0;250.487012987013;25.0974025974026;0;23.2533150434385;Murviel-lès-Montpellier
34180;1440;0;408.380890052356;66.2761780104712;0;61.3049631253738;Nébian
34181;1072;0;958.64578621836;155.929157243672;0;160.0;Neffiès
34182;1854;26;778.970873786405;124.194174757281;26;120.771128369119;Nézignan-l'Évêque
34183;4068;283;1441.579799904715;167.515959980943;283;160.661775916521;Nissan-lez-Enserune
34184;688;0;434.326920815597;73.8653841631194;0;90.2684085510689;Nizas
34185;503;0;270.3963287442635;30.0792657488527;0;23.0;Notre-Dame-de-Londres
34186;537;434;983.391345296422;69.6782690592844;437;73.0;Octon
34187;694;240;681.02766798419;104.205533596838;260;111.964738292011;Olargues
34188;186;0;228.4166666666665;41.6833333333333;0;42.659177506241;Olmet-et-Villecun
34189;1748;0;762.13348916431;117.226697832862;0;123.291005291005;Olonzac
34190;247;0;530.0;93.2;0;90.0851799465661;Oupia
34191;582;0;147.978494623656;21.7956989247312;0;20.0;Pailhès
34192;5944;7899;37331.285550590095;5270.85711011802;7403;4806.60772522784;Palavas-les-Flots
34193;186;0;643.54483015529;114.908966031058;0;118.422330097087;Pardailhan
34194;4029;0;650.13956222999;103.227912445998;0;88.3565488565488;Paulhan
34195;56;0;278.0;47.0;0;57.4933333333333;Pégairolles-de-Buèges
34196;161;0;435.1840490797545;78.0368098159509;0;79.0588235294118;Pégairolles-de-l'Escalette
34197;1042;0;541.5999999999999;91.52;0;86.2378677121194;Péret
34198;9122;417;2810.16477540628;217.232955081256;417;210.14357338195;Pérols
34199;8434;769;5030.98555364332;546.997110728664;837;387.0;Pézenas
34200;249;0;321.9318885448915;58.7863777089783;0;59.0;Pézènes-les-Mines
34201;299;0;378.0;64.0;0;43.5758928571428;Pierrerue
34202;7441;0;671.406717658796;72.2813435317592;0;57.075813597317;Pignan
34203;1847;261;1371.1984490115651;138.439689802313;261;115.0;Pinet
34204;1300;0;357.9149868100145;47.5829973620029;0;60.8839779005525;Plaissan
34205;293;300;673.7014925373135;66.9402985074627;300;63.6370495495495;Les Plans
34206;559;0;483.795844625113;83.5591689250226;0;50.1524390243902;Poilhes
34207;2286;0;1490.092932257275;235.618586451455;0;252.0;Pomérols
34208;366;0;89.0;15.0;0;18.2950819672131;Popian
